data,ano,mes,nome_mes,dia,dia_semana,nome_dia_semana,trimestre,semestre,eh_final_de_semana,eh_dia_util
2020-03-14,2020,3,Março,14,7,Sábado,1,1,True,False
2020-03-15,2020,3,Março,15,1,Domingo,1,1,True,False
2020-03-16,2020,3,Março,16,2,Segunda-Feira,1,1,False,True
2020-03-17,2020,3,Março,17,3,Terça-Feira,1,1,False,True
2020-03-18,2020,3,Março,18,4,Quarta-Feira,1,1,False,True
2020-03-19,2020,3,Março,19,5,Quinta-Feira,1,1,False,True
2020-03-20,2020,3,Março,20,6,Sexta-Feira,1,1,False,True
2020-03-21,2020,3,Março,21,7,Sábado,1,1,True,False
2020-03-22,2020,3,Março,22,1,Domingo,1,1,True,False
2020-03-23,2020,3,Março,23,2,Segunda-Feira,1,1,False,True
2020-03-24,2020,3,Março,24,3,Terça-Feira,1,1,False,True
2020-03-25,2020,3,Março,25,4,Quarta-Feira,1,1,False,True
2020-03-26,2020,3,Março,26,5,Quinta-Feira,1,1,False,True
2020-03-27,2020,3,Março,27,6,Sexta-Feira,1,1,False,True
2020-03-28,2020,3,Março,28,7,Sábado,1,1,True,False
2020-03-29,2020,3,Março,29,1,Domingo,1,1,True,False
2020-03-30,2020,3,Março,30,2,Segunda-Feira,1,1,False,True
2020-03-31,2020,3,Março,31,3,Terça-Feira,1,1,False,True
2020-04-01,2020,4,Abril,1,4,Quarta-Feira,2,1,False,True
2020-04-02,2020,4,Abril,2,5,Quinta-Feira,2,1,False,True
2020-04-03,2020,4,Abril,3,6,Sexta-Feira,2,1,False,True
2020-04-04,2020,4,Abril,4,7,Sábado,2,1,True,False
2020-04-05,2020,4,Abril,5,1,Domingo,2,1,True,False
2020-04-06,2020,4,Abril,6,2,Segunda-Feira,2,1,False,True
2020-04-07,2020,4,Abril,7,3,Terça-Feira,2,1,False,True
2020-04-08,2020,4,Abril,8,4,Quarta-Feira,2,1,False,True
2020-04-09,2020,4,Abril,9,5,Quinta-Feira,2,1,False,True
2020-04-10,2020,4,Abril,10,6,Sexta-Feira,2,1,False,True
2020-04-11,2020,4,Abril,11,7,Sábado,2,1,True,False
2020-04-12,2020,4,Abril,12,1,Domingo,2,1,True,False
2020-04-13,2020,4,Abril,13,2,Segunda-Feira,2,1,False,True
2020-04-14,2020,4,Abril,14,3,Terça-Feira,2,1,False,True
2020-04-15,2020,4,Abril,15,4,Quarta-Feira,2,1,False,True
2020-04-16,2020,4,Abril,16,5,Quinta-Feira,2,1,False,True
2020-04-17,2020,4,Abril,17,6,Sexta-Feira,2,1,False,True
2020-04-18,2020,4,Abril,18,7,Sábado,2,1,True,False
2020-04-19,2020,4,Abril,19,1,Domingo,2,1,True,False
2020-04-20,2020,4,Abril,20,2,Segunda-Feira,2,1,False,True
2020-04-21,2020,4,Abril,21,3,Terça-Feira,2,1,False,True
2020-04-22,2020,4,Abril,22,4,Quarta-Feira,2,1,False,True
2020-04-23,2020,4,Abril,23,5,Quinta-Feira,2,1,False,True
2020-04-24,2020,4,Abril,24,6,Sexta-Feira,2,1,False,True
2020-04-25,2020,4,Abril,25,7,Sábado,2,1,True,False
2020-04-26,2020,4,Abril,26,1,Domingo,2,1,True,False
2020-04-27,2020,4,Abril,27,2,Segunda-Feira,2,1,False,True
2020-04-28,2020,4,Abril,28,3,Terça-Feira,2,1,False,True
2020-04-29,2020,4,Abril,29,4,Quarta-Feira,2,1,False,True
2020-04-30,2020,4,Abril,30,5,Quinta-Feira,2,1,False,True
2020-05-01,2020,5,Maio,1,6,Sexta-Feira,2,1,False,True
2020-05-02,2020,5,Maio,2,7,Sábado,2,1,True,False
2020-05-03,2020,5,Maio,3,1,Domingo,2,1,True,False
2020-05-04,2020,5,Maio,4,2,Segunda-Feira,2,1,False,True
2020-05-05,2020,5,Maio,5,3,Terça-Feira,2,1,False,True
2020-05-06,2020,5,Maio,6,4,Quarta-Feira,2,1,False,True
2020-05-07,2020,5,Maio,7,5,Quinta-Feira,2,1,False,True
2020-05-08,2020,5,Maio,8,6,Sexta-Feira,2,1,False,True
2020-05-09,2020,5,Maio,9,7,Sábado,2,1,True,False
2020-05-10,2020,5,Maio,10,1,Domingo,2,1,True,False
2020-05-11,2020,5,Maio,11,2,Segunda-Feira,2,1,False,True
2020-05-12,2020,5,Maio,12,3,Terça-Feira,2,1,False,True
2020-05-13,2020,5,Maio,13,4,Quarta-Feira,2,1,False,True
2020-05-14,2020,5,Maio,14,5,Quinta-Feira,2,1,False,True
2020-05-15,2020,5,Maio,15,6,Sexta-Feira,2,1,False,True
2020-05-16,2020,5,Maio,16,7,Sábado,2,1,True,False
2020-05-17,2020,5,Maio,17,1,Domingo,2,1,True,False
2020-05-18,2020,5,Maio,18,2,Segunda-Feira,2,1,False,True
2020-05-19,2020,5,Maio,19,3,Terça-Feira,2,1,False,True
2020-05-20,2020,5,Maio,20,4,Quarta-Feira,2,1,False,True
2020-05-21,2020,5,Maio,21,5,Quinta-Feira,2,1,False,True
2020-05-22,2020,5,Maio,22,6,Sexta-Feira,2,1,False,True
2020-05-23,2020,5,Maio,23,7,Sábado,2,1,True,False
2020-05-24,2020,5,Maio,24,1,Domingo,2,1,True,False
2020-05-25,2020,5,Maio,25,2,Segunda-Feira,2,1,False,True
2020-05-26,2020,5,Maio,26,3,Terça-Feira,2,1,False,True
2020-05-27,2020,5,Maio,27,4,Quarta-Feira,2,1,False,True
2020-05-28,2020,5,Maio,28,5,Quinta-Feira,2,1,False,True
2020-05-29,2020,5,Maio,29,6,Sexta-Feira,2,1,False,True
2020-05-30,2020,5,Maio,30,7,Sábado,2,1,True,False
2020-05-31,2020,5,Maio,31,1,Domingo,2,1,True,False
2020-06-01,2020,6,Junho,1,2,Segunda-Feira,2,1,False,True
2020-06-02,2020,6,Junho,2,3,Terça-Feira,2,1,False,True
2020-06-03,2020,6,Junho,3,4,Quarta-Feira,2,1,False,True
2020-06-04,2020,6,Junho,4,5,Quinta-Feira,2,1,False,True
2020-06-05,2020,6,Junho,5,6,Sexta-Feira,2,1,False,True
2020-06-06,2020,6,Junho,6,7,Sábado,2,1,True,False
2020-06-07,2020,6,Junho,7,1,Domingo,2,1,True,False
2020-06-08,2020,6,Junho,8,2,Segunda-Feira,2,1,False,True
2020-06-09,2020,6,Junho,9,3,Terça-Feira,2,1,False,True
2020-06-10,2020,6,Junho,10,4,Quarta-Feira,2,1,False,True
2020-06-11,2020,6,Junho,11,5,Quinta-Feira,2,1,False,True
2020-06-12,2020,6,Junho,12,6,Sexta-Feira,2,1,False,True
2020-06-13,2020,6,Junho,13,7,Sábado,2,1,True,False
2020-06-14,2020,6,Junho,14,1,Domingo,2,1,True,False
2020-06-15,2020,6,Junho,15,2,Segunda-Feira,2,1,False,True
2020-06-16,2020,6,Junho,16,3,Terça-Feira,2,1,False,True
2020-06-17,2020,6,Junho,17,4,Quarta-Feira,2,1,False,True
2020-06-18,2020,6,Junho,18,5,Quinta-Feira,2,1,False,True
2020-06-19,2020,6,Junho,19,6,Sexta-Feira,2,1,False,True
2020-06-20,2020,6,Junho,20,7,Sábado,2,1,True,False
2020-06-21,2020,6,Junho,21,1,Domingo,2,1,True,False
2020-06-22,2020,6,Junho,22,2,Segunda-Feira,2,1,False,True
2020-06-23,2020,6,Junho,23,3,Terça-Feira,2,1,False,True
2020-06-24,2020,6,Junho,24,4,Quarta-Feira,2,1,False,True
2020-06-25,2020,6,Junho,25,5,Quinta-Feira,2,1,False,True
2020-06-26,2020,6,Junho,26,6,Sexta-Feira,2,1,False,True
2020-06-27,2020,6,Junho,27,7,Sábado,2,1,True,False
2020-06-28,2020,6,Junho,28,1,Domingo,2,1,True,False
2020-06-29,2020,6,Junho,29,2,Segunda-Feira,2,1,False,True
2020-06-30,2020,6,Junho,30,3,Terça-Feira,2,1,False,True
2020-07-01,2020,7,Julho,1,4,Quarta-Feira,3,2,False,True
2020-07-02,2020,7,Julho,2,5,Quinta-Feira,3,2,False,True
2020-07-03,2020,7,Julho,3,6,Sexta-Feira,3,2,False,True
2020-07-04,2020,7,Julho,4,7,Sábado,3,2,True,False
2020-07-05,2020,7,Julho,5,1,Domingo,3,2,True,False
2020-07-06,2020,7,Julho,6,2,Segunda-Feira,3,2,False,True
2020-07-07,2020,7,Julho,7,3,Terça-Feira,3,2,False,True
2020-07-08,2020,7,Julho,8,4,Quarta-Feira,3,2,False,True
2020-07-09,2020,7,Julho,9,5,Quinta-Feira,3,2,False,True
2020-07-10,2020,7,Julho,10,6,Sexta-Feira,3,2,False,True
2020-07-11,2020,7,Julho,11,7,Sábado,3,2,True,False
2020-07-12,2020,7,Julho,12,1,Domingo,3,2,True,False
2020-07-13,2020,7,Julho,13,2,Segunda-Feira,3,2,False,True
2020-07-14,2020,7,Julho,14,3,Terça-Feira,3,2,False,True
2020-07-15,2020,7,Julho,15,4,Quarta-Feira,3,2,False,True
2020-07-16,2020,7,Julho,16,5,Quinta-Feira,3,2,False,True
2020-07-17,2020,7,Julho,17,6,Sexta-Feira,3,2,False,True
2020-07-18,2020,7,Julho,18,7,Sábado,3,2,True,False
2020-07-19,2020,7,Julho,19,1,Domingo,3,2,True,False
2020-07-20,2020,7,Julho,20,2,Segunda-Feira,3,2,False,True
2020-07-21,2020,7,Julho,21,3,Terça-Feira,3,2,False,True
2020-07-22,2020,7,Julho,22,4,Quarta-Feira,3,2,False,True
2020-07-23,2020,7,Julho,23,5,Quinta-Feira,3,2,False,True
2020-07-24,2020,7,Julho,24,6,Sexta-Feira,3,2,False,True
2020-07-25,2020,7,Julho,25,7,Sábado,3,2,True,False
2020-07-26,2020,7,Julho,26,1,Domingo,3,2,True,False
2020-07-27,2020,7,Julho,27,2,Segunda-Feira,3,2,False,True
2020-07-28,2020,7,Julho,28,3,Terça-Feira,3,2,False,True
2020-07-29,2020,7,Julho,29,4,Quarta-Feira,3,2,False,True
2020-07-30,2020,7,Julho,30,5,Quinta-Feira,3,2,False,True
2020-07-31,2020,7,Julho,31,6,Sexta-Feira,3,2,False,True
2020-08-01,2020,8,Agosto,1,7,Sábado,3,2,True,False
2020-08-02,2020,8,Agosto,2,1,Domingo,3,2,True,False
2020-08-03,2020,8,Agosto,3,2,Segunda-Feira,3,2,False,True
2020-08-04,2020,8,Agosto,4,3,Terça-Feira,3,2,False,True
2020-08-05,2020,8,Agosto,5,4,Quarta-Feira,3,2,False,True
2020-08-06,2020,8,Agosto,6,5,Quinta-Feira,3,2,False,True
2020-08-07,2020,8,Agosto,7,6,Sexta-Feira,3,2,False,True
2020-08-08,2020,8,Agosto,8,7,Sábado,3,2,True,False
2020-08-09,2020,8,Agosto,9,1,Domingo,3,2,True,False
2020-08-10,2020,8,Agosto,10,2,Segunda-Feira,3,2,False,True
2020-08-11,2020,8,Agosto,11,3,Terça-Feira,3,2,False,True
2020-08-12,2020,8,Agosto,12,4,Quarta-Feira,3,2,False,True
2020-08-13,2020,8,Agosto,13,5,Quinta-Feira,3,2,False,True
2020-08-14,2020,8,Agosto,14,6,Sexta-Feira,3,2,False,True
2020-08-15,2020,8,Agosto,15,7,Sábado,3,2,True,False
2020-08-16,2020,8,Agosto,16,1,Domingo,3,2,True,False
2020-08-17,2020,8,Agosto,17,2,Segunda-Feira,3,2,False,True
2020-08-18,2020,8,Agosto,18,3,Terça-Feira,3,2,False,True
2020-08-19,2020,8,Agosto,19,4,Quarta-Feira,3,2,False,True
2020-08-20,2020,8,Agosto,20,5,Quinta-Feira,3,2,False,True
2020-08-21,2020,8,Agosto,21,6,Sexta-Feira,3,2,False,True
2020-08-22,2020,8,Agosto,22,7,Sábado,3,2,True,False
2020-08-23,2020,8,Agosto,23,1,Domingo,3,2,True,False
2020-08-24,2020,8,Agosto,24,2,Segunda-Feira,3,2,False,True
2020-08-25,2020,8,Agosto,25,3,Terça-Feira,3,2,False,True
2020-08-26,2020,8,Agosto,26,4,Quarta-Feira,3,2,False,True
2020-08-27,2020,8,Agosto,27,5,Quinta-Feira,3,2,False,True
2020-08-28,2020,8,Agosto,28,6,Sexta-Feira,3,2,False,True
2020-08-29,2020,8,Agosto,29,7,Sábado,3,2,True,False
2020-08-30,2020,8,Agosto,30,1,Domingo,3,2,True,False
2020-08-31,2020,8,Agosto,31,2,Segunda-Feira,3,2,False,True
2020-09-01,2020,9,Setembro,1,3,Terça-Feira,3,2,False,True
2020-09-02,2020,9,Setembro,2,4,Quarta-Feira,3,2,False,True
2020-09-03,2020,9,Setembro,3,5,Quinta-Feira,3,2,False,True
2020-09-04,2020,9,Setembro,4,6,Sexta-Feira,3,2,False,True
2020-09-05,2020,9,Setembro,5,7,Sábado,3,2,True,False
2020-09-06,2020,9,Setembro,6,1,Domingo,3,2,True,False
2020-09-07,2020,9,Setembro,7,2,Segunda-Feira,3,2,False,True
2020-09-08,2020,9,Setembro,8,3,Terça-Feira,3,2,False,True
2020-09-09,2020,9,Setembro,9,4,Quarta-Feira,3,2,False,True
2020-09-10,2020,9,Setembro,10,5,Quinta-Feira,3,2,False,True
2020-09-11,2020,9,Setembro,11,6,Sexta-Feira,3,2,False,True
2020-09-12,2020,9,Setembro,12,7,Sábado,3,2,True,False
2020-09-13,2020,9,Setembro,13,1,Domingo,3,2,True,False
2020-09-14,2020,9,Setembro,14,2,Segunda-Feira,3,2,False,True
2020-09-15,2020,9,Setembro,15,3,Terça-Feira,3,2,False,True
2020-09-16,2020,9,Setembro,16,4,Quarta-Feira,3,2,False,True
2020-09-17,2020,9,Setembro,17,5,Quinta-Feira,3,2,False,True
2020-09-18,2020,9,Setembro,18,6,Sexta-Feira,3,2,False,True
2020-09-19,2020,9,Setembro,19,7,Sábado,3,2,True,False
2020-09-20,2020,9,Setembro,20,1,Domingo,3,2,True,False
2020-09-21,2020,9,Setembro,21,2,Segunda-Feira,3,2,False,True
2020-09-22,2020,9,Setembro,22,3,Terça-Feira,3,2,False,True
2020-09-23,2020,9,Setembro,23,4,Quarta-Feira,3,2,False,True
2020-09-24,2020,9,Setembro,24,5,Quinta-Feira,3,2,False,True
2020-09-25,2020,9,Setembro,25,6,Sexta-Feira,3,2,False,True
2020-09-26,2020,9,Setembro,26,7,Sábado,3,2,True,False
2020-09-27,2020,9,Setembro,27,1,Domingo,3,2,True,False
2020-09-28,2020,9,Setembro,28,2,Segunda-Feira,3,2,False,True
2020-09-29,2020,9,Setembro,29,3,Terça-Feira,3,2,False,True
2020-09-30,2020,9,Setembro,30,4,Quarta-Feira,3,2,False,True
2020-10-01,2020,10,Outubro,1,5,Quinta-Feira,4,2,False,True
2020-10-02,2020,10,Outubro,2,6,Sexta-Feira,4,2,False,True
2020-10-03,2020,10,Outubro,3,7,Sábado,4,2,True,False
2020-10-04,2020,10,Outubro,4,1,Domingo,4,2,True,False
2020-10-05,2020,10,Outubro,5,2,Segunda-Feira,4,2,False,True
2020-10-06,2020,10,Outubro,6,3,Terça-Feira,4,2,False,True
2020-10-07,2020,10,Outubro,7,4,Quarta-Feira,4,2,False,True
2020-10-08,2020,10,Outubro,8,5,Quinta-Feira,4,2,False,True
2020-10-09,2020,10,Outubro,9,6,Sexta-Feira,4,2,False,True
2020-10-10,2020,10,Outubro,10,7,Sábado,4,2,True,False
2020-10-11,2020,10,Outubro,11,1,Domingo,4,2,True,False
2020-10-12,2020,10,Outubro,12,2,Segunda-Feira,4,2,False,True
2020-10-13,2020,10,Outubro,13,3,Terça-Feira,4,2,False,True
2020-10-14,2020,10,Outubro,14,4,Quarta-Feira,4,2,False,True
2020-10-15,2020,10,Outubro,15,5,Quinta-Feira,4,2,False,True
2020-10-16,2020,10,Outubro,16,6,Sexta-Feira,4,2,False,True
2020-10-17,2020,10,Outubro,17,7,Sábado,4,2,True,False
2020-10-18,2020,10,Outubro,18,1,Domingo,4,2,True,False
2020-10-19,2020,10,Outubro,19,2,Segunda-Feira,4,2,False,True
2020-10-20,2020,10,Outubro,20,3,Terça-Feira,4,2,False,True
2020-10-21,2020,10,Outubro,21,4,Quarta-Feira,4,2,False,True
2020-10-22,2020,10,Outubro,22,5,Quinta-Feira,4,2,False,True
2020-10-23,2020,10,Outubro,23,6,Sexta-Feira,4,2,False,True
2020-10-24,2020,10,Outubro,24,7,Sábado,4,2,True,False
2020-10-25,2020,10,Outubro,25,1,Domingo,4,2,True,False
2020-10-26,2020,10,Outubro,26,2,Segunda-Feira,4,2,False,True
2020-10-27,2020,10,Outubro,27,3,Terça-Feira,4,2,False,True
2020-10-28,2020,10,Outubro,28,4,Quarta-Feira,4,2,False,True
2020-10-29,2020,10,Outubro,29,5,Quinta-Feira,4,2,False,True
2020-10-30,2020,10,Outubro,30,6,Sexta-Feira,4,2,False,True
2020-10-31,2020,10,Outubro,31,7,Sábado,4,2,True,False
2020-11-01,2020,11,Novembro,1,1,Domingo,4,2,True,False
2020-11-02,2020,11,Novembro,2,2,Segunda-Feira,4,2,False,True
2020-11-03,2020,11,Novembro,3,3,Terça-Feira,4,2,False,True
2020-11-04,2020,11,Novembro,4,4,Quarta-Feira,4,2,False,True
2020-11-05,2020,11,Novembro,5,5,Quinta-Feira,4,2,False,True
2020-11-06,2020,11,Novembro,6,6,Sexta-Feira,4,2,False,True
2020-11-07,2020,11,Novembro,7,7,Sábado,4,2,True,False
2020-11-08,2020,11,Novembro,8,1,Domingo,4,2,True,False
2020-11-09,2020,11,Novembro,9,2,Segunda-Feira,4,2,False,True
2020-11-10,2020,11,Novembro,10,3,Terça-Feira,4,2,False,True
2020-11-11,2020,11,Novembro,11,4,Quarta-Feira,4,2,False,True
2020-11-12,2020,11,Novembro,12,5,Quinta-Feira,4,2,False,True
2020-11-13,2020,11,Novembro,13,6,Sexta-Feira,4,2,False,True
2020-11-14,2020,11,Novembro,14,7,Sábado,4,2,True,False
2020-11-15,2020,11,Novembro,15,1,Domingo,4,2,True,False
2020-11-16,2020,11,Novembro,16,2,Segunda-Feira,4,2,False,True
2020-11-17,2020,11,Novembro,17,3,Terça-Feira,4,2,False,True
2020-11-18,2020,11,Novembro,18,4,Quarta-Feira,4,2,False,True
2020-11-19,2020,11,Novembro,19,5,Quinta-Feira,4,2,False,True
2020-11-20,2020,11,Novembro,20,6,Sexta-Feira,4,2,False,True
2020-11-21,2020,11,Novembro,21,7,Sábado,4,2,True,False
2020-11-22,2020,11,Novembro,22,1,Domingo,4,2,True,False
2020-11-23,2020,11,Novembro,23,2,Segunda-Feira,4,2,False,True
2020-11-24,2020,11,Novembro,24,3,Terça-Feira,4,2,False,True
2020-11-25,2020,11,Novembro,25,4,Quarta-Feira,4,2,False,True
2020-11-26,2020,11,Novembro,26,5,Quinta-Feira,4,2,False,True
2020-11-27,2020,11,Novembro,27,6,Sexta-Feira,4,2,False,True
2020-11-28,2020,11,Novembro,28,7,Sábado,4,2,True,False
2020-11-29,2020,11,Novembro,29,1,Domingo,4,2,True,False
2020-11-30,2020,11,Novembro,30,2,Segunda-Feira,4,2,False,True
2020-12-01,2020,12,Dezembro,1,3,Terça-Feira,4,2,False,True
2020-12-02,2020,12,Dezembro,2,4,Quarta-Feira,4,2,False,True
2020-12-03,2020,12,Dezembro,3,5,Quinta-Feira,4,2,False,True
2020-12-04,2020,12,Dezembro,4,6,Sexta-Feira,4,2,False,True
2020-12-05,2020,12,Dezembro,5,7,Sábado,4,2,True,False
2020-12-06,2020,12,Dezembro,6,1,Domingo,4,2,True,False
2020-12-07,2020,12,Dezembro,7,2,Segunda-Feira,4,2,False,True
2020-12-08,2020,12,Dezembro,8,3,Terça-Feira,4,2,False,True
2020-12-09,2020,12,Dezembro,9,4,Quarta-Feira,4,2,False,True
2020-12-10,2020,12,Dezembro,10,5,Quinta-Feira,4,2,False,True
2020-12-11,2020,12,Dezembro,11,6,Sexta-Feira,4,2,False,True
2020-12-12,2020,12,Dezembro,12,7,Sábado,4,2,True,False
2020-12-13,2020,12,Dezembro,13,1,Domingo,4,2,True,False
2020-12-14,2020,12,Dezembro,14,2,Segunda-Feira,4,2,False,True
2020-12-15,2020,12,Dezembro,15,3,Terça-Feira,4,2,False,True
2020-12-16,2020,12,Dezembro,16,4,Quarta-Feira,4,2,False,True
2020-12-17,2020,12,Dezembro,17,5,Quinta-Feira,4,2,False,True
2020-12-18,2020,12,Dezembro,18,6,Sexta-Feira,4,2,False,True
2020-12-19,2020,12,Dezembro,19,7,Sábado,4,2,True,False
2020-12-20,2020,12,Dezembro,20,1,Domingo,4,2,True,False
2020-12-21,2020,12,Dezembro,21,2,Segunda-Feira,4,2,False,True
2020-12-22,2020,12,Dezembro,22,3,Terça-Feira,4,2,False,True
2020-12-23,2020,12,Dezembro,23,4,Quarta-Feira,4,2,False,True
2020-12-24,2020,12,Dezembro,24,5,Quinta-Feira,4,2,False,True
2020-12-25,2020,12,Dezembro,25,6,Sexta-Feira,4,2,False,True
2020-12-26,2020,12,Dezembro,26,7,Sábado,4,2,True,False
2020-12-27,2020,12,Dezembro,27,1,Domingo,4,2,True,False
2020-12-28,2020,12,Dezembro,28,2,Segunda-Feira,4,2,False,True
2020-12-29,2020,12,Dezembro,29,3,Terça-Feira,4,2,False,True
2020-12-30,2020,12,Dezembro,30,4,Quarta-Feira,4,2,False,True
2020-12-31,2020,12,Dezembro,31,5,Quinta-Feira,4,2,False,True
2021-01-01,2021,1,Janeiro,1,6,Sexta-Feira,1,1,False,True
2021-01-02,2021,1,Janeiro,2,7,Sábado,1,1,True,False
2021-01-03,2021,1,Janeiro,3,1,Domingo,1,1,True,False
2021-01-04,2021,1,Janeiro,4,2,Segunda-Feira,1,1,False,True
2021-01-05,2021,1,Janeiro,5,3,Terça-Feira,1,1,False,True
2021-01-06,2021,1,Janeiro,6,4,Quarta-Feira,1,1,False,True
2021-01-07,2021,1,Janeiro,7,5,Quinta-Feira,1,1,False,True
2021-01-08,2021,1,Janeiro,8,6,Sexta-Feira,1,1,False,True
2021-01-09,2021,1,Janeiro,9,7,Sábado,1,1,True,False
2021-01-10,2021,1,Janeiro,10,1,Domingo,1,1,True,False
2021-01-11,2021,1,Janeiro,11,2,Segunda-Feira,1,1,False,True
2021-01-12,2021,1,Janeiro,12,3,Terça-Feira,1,1,False,True
2021-01-13,2021,1,Janeiro,13,4,Quarta-Feira,1,1,False,True
2021-01-14,2021,1,Janeiro,14,5,Quinta-Feira,1,1,False,True
2021-01-15,2021,1,Janeiro,15,6,Sexta-Feira,1,1,False,True
2021-01-16,2021,1,Janeiro,16,7,Sábado,1,1,True,False
2021-01-17,2021,1,Janeiro,17,1,Domingo,1,1,True,False
2021-01-18,2021,1,Janeiro,18,2,Segunda-Feira,1,1,False,True
2021-01-19,2021,1,Janeiro,19,3,Terça-Feira,1,1,False,True
2021-01-20,2021,1,Janeiro,20,4,Quarta-Feira,1,1,False,True
2021-01-21,2021,1,Janeiro,21,5,Quinta-Feira,1,1,False,True
2021-01-22,2021,1,Janeiro,22,6,Sexta-Feira,1,1,False,True
2021-01-23,2021,1,Janeiro,23,7,Sábado,1,1,True,False
2021-01-24,2021,1,Janeiro,24,1,Domingo,1,1,True,False
2021-01-25,2021,1,Janeiro,25,2,Segunda-Feira,1,1,False,True
2021-01-26,2021,1,Janeiro,26,3,Terça-Feira,1,1,False,True
2021-01-27,2021,1,Janeiro,27,4,Quarta-Feira,1,1,False,True
2021-01-28,2021,1,Janeiro,28,5,Quinta-Feira,1,1,False,True
2021-01-29,2021,1,Janeiro,29,6,Sexta-Feira,1,1,False,True
2021-01-30,2021,1,Janeiro,30,7,Sábado,1,1,True,False
2021-01-31,2021,1,Janeiro,31,1,Domingo,1,1,True,False
2021-02-01,2021,2,Fevereiro,1,2,Segunda-Feira,1,1,False,True
2021-02-02,2021,2,Fevereiro,2,3,Terça-Feira,1,1,False,True
2021-02-03,2021,2,Fevereiro,3,4,Quarta-Feira,1,1,False,True
2021-02-04,2021,2,Fevereiro,4,5,Quinta-Feira,1,1,False,True
2021-02-05,2021,2,Fevereiro,5,6,Sexta-Feira,1,1,False,True
2021-02-06,2021,2,Fevereiro,6,7,Sábado,1,1,True,False
2021-02-07,2021,2,Fevereiro,7,1,Domingo,1,1,True,False
2021-02-08,2021,2,Fevereiro,8,2,Segunda-Feira,1,1,False,True
2021-02-09,2021,2,Fevereiro,9,3,Terça-Feira,1,1,False,True
2021-02-10,2021,2,Fevereiro,10,4,Quarta-Feira,1,1,False,True
2021-02-11,2021,2,Fevereiro,11,5,Quinta-Feira,1,1,False,True
2021-02-12,2021,2,Fevereiro,12,6,Sexta-Feira,1,1,False,True
2021-02-13,2021,2,Fevereiro,13,7,Sábado,1,1,True,False
2021-02-14,2021,2,Fevereiro,14,1,Domingo,1,1,True,False
2021-02-15,2021,2,Fevereiro,15,2,Segunda-Feira,1,1,False,True
2021-02-16,2021,2,Fevereiro,16,3,Terça-Feira,1,1,False,True
2021-02-17,2021,2,Fevereiro,17,4,Quarta-Feira,1,1,False,True
2021-02-18,2021,2,Fevereiro,18,5,Quinta-Feira,1,1,False,True
2021-02-19,2021,2,Fevereiro,19,6,Sexta-Feira,1,1,False,True
2021-02-20,2021,2,Fevereiro,20,7,Sábado,1,1,True,False
2021-02-21,2021,2,Fevereiro,21,1,Domingo,1,1,True,False
2021-02-22,2021,2,Fevereiro,22,2,Segunda-Feira,1,1,False,True
2021-02-23,2021,2,Fevereiro,23,3,Terça-Feira,1,1,False,True
2021-02-24,2021,2,Fevereiro,24,4,Quarta-Feira,1,1,False,True
2021-02-25,2021,2,Fevereiro,25,5,Quinta-Feira,1,1,False,True
2021-02-26,2021,2,Fevereiro,26,6,Sexta-Feira,1,1,False,True
2021-02-27,2021,2,Fevereiro,27,7,Sábado,1,1,True,False
2021-02-28,2021,2,Fevereiro,28,1,Domingo,1,1,True,False
2021-03-01,2021,3,Março,1,2,Segunda-Feira,1,1,False,True
2021-03-02,2021,3,Março,2,3,Terça-Feira,1,1,False,True
2021-03-03,2021,3,Março,3,4,Quarta-Feira,1,1,False,True
2021-03-04,2021,3,Março,4,5,Quinta-Feira,1,1,False,True
2021-03-05,2021,3,Março,5,6,Sexta-Feira,1,1,False,True
2021-03-06,2021,3,Março,6,7,Sábado,1,1,True,False
2021-03-07,2021,3,Março,7,1,Domingo,1,1,True,False
2021-03-08,2021,3,Março,8,2,Segunda-Feira,1,1,False,True
2021-03-09,2021,3,Março,9,3,Terça-Feira,1,1,False,True
2021-03-10,2021,3,Março,10,4,Quarta-Feira,1,1,False,True
2021-03-11,2021,3,Março,11,5,Quinta-Feira,1,1,False,True
2021-03-12,2021,3,Março,12,6,Sexta-Feira,1,1,False,True
2021-03-13,2021,3,Março,13,7,Sábado,1,1,True,False
2021-03-14,2021,3,Março,14,1,Domingo,1,1,True,False
2021-03-15,2021,3,Março,15,2,Segunda-Feira,1,1,False,True
2021-03-16,2021,3,Março,16,3,Terça-Feira,1,1,False,True
2021-03-17,2021,3,Março,17,4,Quarta-Feira,1,1,False,True
2021-03-18,2021,3,Março,18,5,Quinta-Feira,1,1,False,True
2021-03-19,2021,3,Março,19,6,Sexta-Feira,1,1,False,True
2021-03-20,2021,3,Março,20,7,Sábado,1,1,True,False
2021-03-21,2021,3,Março,21,1,Domingo,1,1,True,False
2021-03-22,2021,3,Março,22,2,Segunda-Feira,1,1,False,True
2021-03-23,2021,3,Março,23,3,Terça-Feira,1,1,False,True
2021-03-24,2021,3,Março,24,4,Quarta-Feira,1,1,False,True
2021-03-25,2021,3,Março,25,5,Quinta-Feira,1,1,False,True
2021-03-26,2021,3,Março,26,6,Sexta-Feira,1,1,False,True
2021-03-27,2021,3,Março,27,7,Sábado,1,1,True,False
2021-03-28,2021,3,Março,28,1,Domingo,1,1,True,False
2021-03-29,2021,3,Março,29,2,Segunda-Feira,1,1,False,True
2021-03-30,2021,3,Março,30,3,Terça-Feira,1,1,False,True
