cod_transacao,num_conta,data_transacao,nome_transacao,valor_transacao
13409,360,2022-05-09 23:50:37,Pix - Realizado,-341
14400,360,2022-05-11 00:43:27,Pix - Realizado,-278
15770,360,2022-05-12 17:12:37,Pix - Realizado,-274
20008,360,2022-05-13 08:26:07,Pix - Realizado,-90
20046,360,2022-05-13 11:44:15,Pix - Realizado,-814
24097,360,2022-05-19 17:19:28,Pix - Realizado,-269
27322,360,2022-05-23 03:47:01,Pix - Realizado,-328
40213,360,2022-09-26 06:21:13,Pix - Realizado,-876
40871,360,2022-10-06 03:38:02,Pix - Realizado,-857
42821,360,2022-10-25 11:29:12,Pix - Realizado,-134
48538,360,2022-12-16 16:32:01,Pix - Realizado,-297
54767,360,2022-12-22 21:03:32,Pix - Realizado,-248
55690,360,2022-12-22 23:31:25,Pix - Realizado,-112
60096,360,2022-12-29 23:39:48,Pix - Realizado,-1892
62627,360,2022-12-29 23:59:37,Pix - Realizado,-575
67218,360,2022-12-29 23:59:54,Pix - Realizado,-1775
70130,360,2022-12-29 23:59:59,Pix - Realizado,-199
48008,616,2022-08-19 17:43:59,Pix - Realizado,-496
48386,616,2022-08-20 15:33:17,Pix - Realizado,-445
48702,616,2022-08-21 00:55:54,Pix - Realizado,-462
52831,616,2022-11-03 15:14:31,Pix - Realizado,-1511
54637,616,2022-12-02 16:17:14,Pix - Realizado,-465
62714,616,2022-12-29 19:25:21,Pix - Realizado,-1041
65374,616,2022-12-29 23:58:02,Pix - Realizado,-949
66039,616,2022-12-29 23:59:59,Pix - Realizado,-330
66863,616,2022-12-29 23:59:59,Pix - Realizado,-564
68757,616,2022-12-29 23:59:59,Pix - Realizado,-367
22154,872,2022-12-29 23:59:58,Pix - Realizado,-96
28271,872,2022-12-30 00:00:00,Pix - Realizado,-326
61523,872,2022-12-30 00:00:00,Pix - Realizado,-191
66556,872,2022-12-30 00:00:00,Pix - Realizado,-240
68780,872,2022-12-30 00:00:00,Pix - Realizado,-327
23567,105,2021-11-09 04:10:18,Pix - Realizado,-1024
25259,105,2021-11-18 16:15:26,Pix - Realizado,-2037
42043,105,2022-12-27 03:36:47,Pix - Realizado,-138
45957,105,2022-12-27 03:43:50,Pix - Realizado,-907
50163,105,2022-12-29 04:25:02,Pix - Realizado,-416
50652,105,2022-12-29 06:56:47,Pix - Realizado,-391
50929,105,2022-12-29 22:15:06,Pix - Realizado,-576
57344,105,2022-12-29 23:49:21,Pix - Realizado,-275
60768,105,2022-12-30 00:00:00,Pix - Realizado,-1419
62463,105,2022-12-30 00:00:00,Pix - Realizado,-1565
64166,105,2022-12-30 00:00:00,Pix - Realizado,-674
64848,105,2022-12-30 00:00:00,Pix - Realizado,-686
67577,105,2022-12-30 00:00:00,Pix - Realizado,-1205
46483,361,2022-06-10 20:08:56,Pix - Realizado,-275
47596,361,2022-06-11 20:42:08,Pix - Realizado,-544
49902,361,2022-07-15 08:21:00,Pix - Realizado,-714
59702,361,2022-07-20 08:01:53,Pix - Realizado,-187
68518,361,2022-08-18 05:36:29,Pix - Realizado,-1761
2687,873,2021-06-12 00:57:03,Pix - Realizado,-160
4509,873,2021-08-31 20:21:44,Pix - Realizado,-109
11386,873,2021-09-22 15:20:54,Pix - Realizado,-665
13096,873,2021-09-25 19:44:14,Pix - Realizado,-651
18247,873,2022-03-09 18:18:33,Pix - Realizado,-521
20503,873,2022-03-09 19:09:23,Pix - Realizado,-162
28641,873,2022-08-03 05:25:15,Pix - Realizado,-1264
33135,873,2022-08-19 09:39:41,Pix - Realizado,-661
41336,873,2022-12-08 03:50:19,Pix - Realizado,-680
42291,873,2022-12-08 09:28:54,Pix - Realizado,-214
42546,873,2022-12-19 16:44:00,Pix - Realizado,-196
43842,873,2022-12-21 02:09:00,Pix - Realizado,-205
49100,873,2022-12-27 02:17:21,Pix - Realizado,-202
49177,873,2022-12-27 10:06:17,Pix - Realizado,-131
51199,873,2022-12-27 12:16:38,Pix - Realizado,-516
52711,873,2022-12-27 12:44:59,Pix - Realizado,-178
58198,873,2022-12-29 18:06:29,Pix - Realizado,-788
59051,873,2022-12-29 23:09:15,Pix - Realizado,-138
59538,873,2022-12-29 23:22:51,Pix - Realizado,-2087
59845,873,2022-12-29 23:24:39,Pix - Realizado,-776
60451,873,2022-12-29 23:58:36,Pix - Realizado,-252
62046,873,2022-12-29 23:59:58,Pix - Realizado,-385
63986,873,2022-12-30 00:00:00,Pix - Realizado,-1240
23233,362,2020-12-16 04:34:15,Pix - Realizado,-639
24248,362,2020-12-16 13:38:32,Pix - Realizado,-412
25073,362,2020-12-19 12:12:52,Pix - Realizado,-101
25670,362,2021-02-12 10:58:43,Pix - Realizado,-1691
34406,362,2021-06-10 15:47:37,Pix - Realizado,-1056
34807,362,2021-06-15 10:17:03,Pix - Realizado,-329
35661,362,2021-08-22 04:37:14,Pix - Realizado,-325
39489,362,2021-09-25 15:17:26,Pix - Realizado,-363
39950,362,2021-10-11 13:30:48,Pix - Realizado,-339
42681,362,2021-12-26 06:04:51,Pix - Realizado,-1610
43368,362,2021-12-31 20:12:32,Pix - Realizado,-1170
48187,362,2022-12-10 22:30:37,Pix - Realizado,-160
48466,362,2022-12-11 00:25:43,Pix - Realizado,-518
49906,362,2022-12-11 01:51:24,Pix - Realizado,-524
50585,362,2022-12-11 08:47:39,Pix - Realizado,-198
52537,362,2022-12-11 16:09:54,Pix - Realizado,-198
56377,362,2022-12-26 21:07:25,Pix - Realizado,-330
58187,362,2022-12-29 19:06:54,Pix - Realizado,-198
61192,362,2022-12-29 23:23:48,Pix - Realizado,-328
61603,362,2022-12-29 23:58:33,Pix - Realizado,-943
63888,362,2022-12-29 23:58:35,Pix - Realizado,-473
65390,362,2022-12-29 23:59:23,Pix - Realizado,-173
66320,362,2022-12-29 23:59:37,Pix - Realizado,-499
71762,362,2022-12-30 00:00:00,Pix - Realizado,-582
7981,874,2022-05-20 08:34:09,Pix - Realizado,-220
9809,874,2022-07-11 09:06:42,Pix - Realizado,-258
13010,874,2022-07-11 22:24:16,Pix - Realizado,-424
37752,874,2022-12-29 23:59:59,Pix - Realizado,-51
38675,874,2022-12-29 23:59:59,Pix - Realizado,-337
44891,874,2022-12-29 23:59:59,Pix - Realizado,-116
45195,874,2022-12-29 23:59:59,Pix - Realizado,-304
46177,874,2022-12-29 23:59:59,Pix - Realizado,-240
68189,874,2022-12-29 23:59:59,Pix - Realizado,-772
68257,874,2022-12-29 23:59:59,Pix - Realizado,-262
30727,107,2021-08-16 15:21:00,Pix - Realizado,-264
31392,107,2021-08-24 19:46:09,Pix - Realizado,-346
34652,107,2021-11-27 19:12:32,Pix - Realizado,-824
36166,107,2021-12-02 17:30:15,Pix - Realizado,-311
39644,107,2021-12-03 21:15:28,Pix - Realizado,-699
42381,107,2021-12-05 15:12:09,Pix - Realizado,-326
43287,107,2021-12-06 12:08:33,Pix - Realizado,-306
45681,107,2021-12-08 12:57:16,Pix - Realizado,-124
51314,107,2022-01-22 16:09:51,Pix - Realizado,-345
63576,107,2022-07-28 06:58:03,Pix - Realizado,-246
71488,107,2022-09-08 22:01:13,Pix - Realizado,-104
3710,363,2022-05-22 10:40:55,Pix - Realizado,-258
9984,363,2022-05-24 21:05:51,Pix - Realizado,-149
17531,363,2022-06-05 07:47:36,Pix - Realizado,-222
22665,363,2022-06-12 10:39:56,Pix - Realizado,-117
24797,363,2022-06-21 13:37:50,Pix - Realizado,-174
24880,363,2022-07-03 07:37:33,Pix - Realizado,-432
25760,363,2022-08-25 22:16:43,Pix - Realizado,-1287
26364,363,2022-11-16 04:44:22,Pix - Realizado,-308
33389,363,2022-12-13 05:57:33,Pix - Realizado,-2221
33466,363,2022-12-20 01:04:39,Pix - Realizado,-73
36187,363,2022-12-22 18:03:37,Pix - Realizado,-888
36445,363,2022-12-22 20:35:34,Pix - Realizado,-268
36754,363,2022-12-28 02:55:18,Pix - Realizado,-1292
37877,363,2022-12-29 19:31:18,Pix - Realizado,-142
41312,363,2022-12-29 23:38:30,Pix - Realizado,-543
45154,363,2022-12-29 23:59:16,Pix - Realizado,-182
47107,363,2022-12-29 23:59:59,Pix - Realizado,-142
47928,363,2022-12-29 23:59:59,Pix - Realizado,-105
48148,363,2022-12-29 23:59:59,Pix - Realizado,-1145
51696,363,2022-12-29 23:59:59,Pix - Realizado,-333
51771,363,2022-12-29 23:59:59,Pix - Realizado,-1429
53263,363,2022-12-29 23:59:59,Pix - Realizado,-207
55179,363,2022-12-29 23:59:59,Pix - Realizado,-233
56317,363,2022-12-29 23:59:59,Pix - Realizado,-255
63481,363,2022-12-29 23:59:59,Pix - Realizado,-264
66492,363,2022-12-29 23:59:59,Pix - Realizado,-199
66499,363,2022-12-29 23:59:59,Pix - Realizado,-121
67384,363,2022-12-29 23:59:59,Pix - Realizado,-677
69827,363,2022-12-29 23:59:59,Pix - Realizado,-2085
44929,619,2021-01-10 08:34:57,Pix - Realizado,-352
57651,619,2022-04-02 06:36:16,Pix - Realizado,-257
60071,619,2022-04-02 16:04:56,Pix - Realizado,-302
68603,619,2022-05-20 09:23:27,Pix - Realizado,-118
42157,875,2022-01-09 05:41:56,Pix - Realizado,-285
42517,875,2022-01-14 06:22:54,Pix - Realizado,-389
42679,875,2022-01-14 12:32:25,Pix - Realizado,-364
43296,875,2022-01-14 12:45:32,Pix - Realizado,-258
43404,875,2022-01-15 02:07:50,Pix - Realizado,-674
45106,875,2022-01-15 06:18:22,Pix - Realizado,-741
45494,875,2022-01-15 11:00:32,Pix - Realizado,-485
47700,875,2022-01-19 18:28:33,Pix - Realizado,-972
50588,875,2022-02-04 13:51:27,Pix - Realizado,-378
51968,875,2022-02-04 23:20:22,Pix - Realizado,-2128
53555,875,2022-04-01 23:21:07,Pix - Realizado,-310
54587,875,2022-04-01 23:51:54,Pix - Realizado,-169
56328,875,2022-04-16 02:16:24,Pix - Realizado,-76
58960,875,2022-11-03 17:28:09,Pix - Realizado,-1504
59852,875,2022-11-10 17:35:31,Pix - Realizado,-133
60693,875,2022-11-19 03:57:53,Pix - Realizado,-458
62586,875,2022-12-20 16:03:15,Pix - Realizado,-367
63110,875,2022-12-21 17:43:25,Pix - Realizado,-503
63428,875,2022-12-28 12:50:25,Pix - Realizado,-247
64581,875,2022-12-29 21:33:37,Pix - Realizado,-786
65353,875,2022-12-29 23:22:36,Pix - Realizado,-300
68406,875,2022-12-29 23:34:12,Pix - Realizado,-693
20973,108,2022-11-16 22:05:58,Pix - Realizado,-294
24096,108,2022-11-17 00:46:49,Pix - Realizado,-307
25080,108,2022-11-22 19:27:14,Pix - Realizado,-2885
26702,108,2022-11-23 00:04:34,Pix - Realizado,-685
27289,108,2022-11-23 05:22:41,Pix - Realizado,-173
29402,108,2022-11-24 18:35:53,Pix - Realizado,-665
30303,108,2022-12-02 06:58:10,Pix - Realizado,-981
31318,108,2022-12-02 08:42:11,Pix - Realizado,-202
32622,108,2022-12-03 00:26:04,Pix - Realizado,-685
34492,108,2022-12-29 15:58:14,Pix - Realizado,-84
34614,108,2022-12-29 19:03:24,Pix - Realizado,-697
34672,108,2022-12-29 20:12:49,Pix - Realizado,-158
40580,108,2022-12-29 23:59:57,Pix - Realizado,-393
46406,108,2022-12-29 23:59:59,Pix - Realizado,-2426
47336,108,2022-12-29 23:59:59,Pix - Realizado,-348
48705,108,2022-12-29 23:59:59,Pix - Realizado,-287
51521,108,2022-12-29 23:59:59,Pix - Realizado,-2787
52193,108,2022-12-29 23:59:59,Pix - Realizado,-313
54278,108,2022-12-29 23:59:59,Pix - Realizado,-355
55779,108,2022-12-29 23:59:59,Pix - Realizado,-315
59815,108,2022-12-29 23:59:59,Pix - Realizado,-4260
62883,108,2022-12-29 23:59:59,Pix - Realizado,-221
64165,108,2022-12-29 23:59:59,Pix - Realizado,-1022
65234,108,2022-12-29 23:59:59,Pix - Realizado,-595
71723,108,2022-12-29 23:59:59,Pix - Realizado,-382
11231,876,2021-09-20 18:51:33,Pix - Realizado,-213
20180,876,2022-01-25 00:10:49,Pix - Realizado,-228
21324,876,2022-01-25 13:21:28,Pix - Realizado,-376
24721,876,2022-02-13 05:32:06,Pix - Realizado,-390
26503,876,2022-11-02 01:13:48,Pix - Realizado,-224
30073,876,2022-12-05 08:58:42,Pix - Realizado,-311
32086,876,2022-12-29 04:15:49,Pix - Realizado,-659
33126,876,2022-12-29 08:48:52,Pix - Realizado,-472
34884,876,2022-12-29 15:51:20,Pix - Realizado,-251
36306,876,2022-12-29 15:54:55,Pix - Realizado,-241
37470,876,2022-12-29 18:01:42,Pix - Realizado,-869
39251,876,2022-12-29 23:58:23,Pix - Realizado,-263
39708,876,2022-12-29 23:58:58,Pix - Realizado,-308
40161,876,2022-12-29 23:59:55,Pix - Realizado,-73
49611,876,2022-12-29 23:59:59,Pix - Realizado,-91
49853,876,2022-12-29 23:59:59,Pix - Realizado,-2672
54829,876,2022-12-29 23:59:59,Pix - Realizado,-1363
58008,876,2022-12-29 23:59:59,Pix - Realizado,-1073
58059,876,2022-12-29 23:59:59,Pix - Realizado,-1292
60149,876,2022-12-29 23:59:59,Pix - Realizado,-147
63612,876,2022-12-29 23:59:59,Pix - Realizado,-3954
64582,876,2022-12-29 23:59:59,Pix - Realizado,-985
70512,876,2022-12-29 23:59:59,Pix - Realizado,-251
2362,109,2022-04-14 14:46:34,Pix - Realizado,-623
6558,109,2022-05-11 02:12:17,Pix - Realizado,-564
7316,109,2022-05-18 18:51:58,Pix - Realizado,-98
10586,109,2022-05-18 22:57:53,Pix - Realizado,-65
11926,109,2022-06-20 14:57:51,Pix - Realizado,-499
15357,109,2022-11-28 04:00:14,Pix - Realizado,-202
19683,109,2022-12-29 18:59:15,Pix - Realizado,-304
24949,109,2022-12-29 23:56:38,Pix - Realizado,-1456
26804,109,2022-12-29 23:58:35,Pix - Realizado,-279
30101,109,2022-12-30 00:00:00,Pix - Realizado,-69
30377,109,2022-12-30 00:00:00,Pix - Realizado,-271
32626,109,2022-12-30 00:00:00,Pix - Realizado,-293
33530,109,2022-12-30 00:00:00,Pix - Realizado,-86
37481,109,2022-12-30 00:00:00,Pix - Realizado,-342
37514,109,2022-12-30 00:00:00,Pix - Realizado,-215
42386,109,2022-12-30 00:00:00,Pix - Realizado,-120
42426,109,2022-12-30 00:00:00,Pix - Realizado,-392
46222,109,2022-12-30 00:00:00,Pix - Realizado,-292
49213,109,2022-12-30 00:00:00,Pix - Realizado,-211
50537,109,2022-12-30 00:00:00,Pix - Realizado,-22
51921,109,2022-12-30 00:00:00,Pix - Realizado,-109
57044,109,2022-12-30 00:00:00,Pix - Realizado,-91
59469,109,2022-12-30 00:00:00,Pix - Realizado,-141
61686,109,2022-12-30 00:00:00,Pix - Realizado,-60
10457,365,2021-01-02 02:24:05,Pix - Realizado,-423
11620,365,2021-01-02 04:29:59,Pix - Realizado,-166
12601,365,2021-01-02 14:42:57,Pix - Realizado,-187
14451,365,2021-03-08 23:53:45,Pix - Realizado,-73
17893,365,2021-03-16 13:16:39,Pix - Realizado,-109
25948,365,2021-07-15 12:19:29,Pix - Realizado,-257
27663,365,2021-07-18 15:48:42,Pix - Realizado,-92
37329,365,2021-08-25 15:04:04,Pix - Realizado,-141
38566,365,2021-09-07 08:58:21,Pix - Realizado,-555
45291,365,2021-10-19 12:32:15,Pix - Realizado,-93
49404,365,2021-10-21 21:56:54,Pix - Realizado,-279
50608,365,2022-02-17 14:02:40,Pix - Realizado,-484
51478,365,2022-02-22 00:04:11,Pix - Realizado,-1441
51615,365,2022-02-22 00:04:28,Pix - Realizado,-722
52136,365,2022-06-10 10:16:48,Pix - Realizado,-84
54512,365,2022-06-11 09:41:19,Pix - Realizado,-221
57875,365,2022-08-21 20:13:59,Pix - Realizado,-619
57993,365,2022-08-22 08:10:44,Pix - Realizado,-289
63668,365,2022-12-21 13:04:56,Pix - Realizado,-296
67495,365,2022-12-29 11:00:52,Pix - Realizado,-916
26816,621,2020-12-16 19:41:09,Pix - Realizado,-1019
32290,621,2021-01-06 08:15:25,Pix - Realizado,-45
33021,621,2021-01-13 17:57:15,Pix - Realizado,-203
35338,621,2021-02-07 03:47:55,Pix - Realizado,-721
37829,621,2021-02-09 01:41:29,Pix - Realizado,-598
39997,621,2021-02-24 07:50:48,Pix - Realizado,-252
40771,621,2021-02-24 19:07:52,Pix - Realizado,-1781
42256,621,2021-02-27 10:58:00,Pix - Realizado,-233
44105,621,2021-06-05 20:29:58,Pix - Realizado,-110
44243,621,2021-06-06 00:34:48,Pix - Realizado,-819
44264,621,2021-06-13 06:31:55,Pix - Realizado,-781
45822,621,2021-06-13 16:25:06,Pix - Realizado,-568
47674,621,2021-06-13 19:55:03,Pix - Realizado,-608
48031,621,2021-06-13 20:47:16,Pix - Realizado,-383
57845,621,2021-09-23 13:48:50,Pix - Realizado,-353
57961,621,2021-10-04 04:20:15,Pix - Realizado,-187
68412,621,2021-11-12 18:33:34,Pix - Realizado,-325
70436,621,2022-05-20 06:37:10,Pix - Realizado,-426
71493,621,2022-10-12 01:15:42,Pix - Realizado,-461
23353,110,2022-11-21 13:47:17,Pix - Realizado,-2781
25580,110,2022-11-21 15:19:15,Pix - Realizado,-320
28693,110,2022-12-13 07:27:54,Pix - Realizado,-131
32516,110,2022-12-17 10:15:53,Pix - Realizado,-143
33588,110,2022-12-18 09:54:50,Pix - Realizado,-325
33691,110,2022-12-27 10:34:37,Pix - Realizado,-128
47146,110,2022-12-29 23:58:01,Pix - Realizado,-527
48726,110,2022-12-29 23:58:42,Pix - Realizado,-2949
56158,110,2022-12-29 23:59:58,Pix - Realizado,-97
58943,110,2022-12-30 00:00:00,Pix - Realizado,-88
60810,110,2022-12-30 00:00:00,Pix - Realizado,-265
63500,110,2022-12-30 00:00:00,Pix - Realizado,-1908
19742,366,2021-02-25 21:22:26,Pix - Realizado,-603
21102,366,2021-12-17 07:57:02,Pix - Realizado,-869
21133,366,2021-12-17 08:37:08,Pix - Realizado,-368
21877,366,2021-12-29 11:31:47,Pix - Realizado,-229
22202,366,2022-01-02 13:03:17,Pix - Realizado,-364
23190,366,2022-01-02 17:01:22,Pix - Realizado,-1316
24800,366,2022-01-03 21:49:13,Pix - Realizado,-582
27388,366,2022-06-23 20:14:48,Pix - Realizado,-525
27460,366,2022-07-07 21:04:13,Pix - Realizado,-579
27471,366,2022-07-07 21:07:57,Pix - Realizado,-287
27644,366,2022-07-08 00:42:45,Pix - Realizado,-301
29286,366,2022-09-12 15:42:35,Pix - Realizado,-79
31917,366,2022-09-26 23:41:23,Pix - Realizado,-144
32965,366,2022-12-08 19:41:59,Pix - Realizado,-285
33548,366,2022-12-18 18:08:59,Pix - Realizado,-90
34175,366,2022-12-24 02:30:22,Pix - Realizado,-492
35396,366,2022-12-26 16:36:08,Pix - Realizado,-229
35514,366,2022-12-27 13:50:07,Pix - Realizado,-281
36030,366,2022-12-29 22:04:24,Pix - Realizado,-280
36352,366,2022-12-29 23:45:13,Pix - Realizado,-118
39308,366,2022-12-29 23:55:18,Pix - Realizado,-192
42919,366,2022-12-29 23:59:23,Pix - Realizado,-172
43888,366,2022-12-29 23:59:27,Pix - Realizado,-506
44079,366,2022-12-29 23:59:52,Pix - Realizado,-491
46514,366,2022-12-29 23:59:59,Pix - Realizado,-363
47320,366,2022-12-29 23:59:59,Pix - Realizado,-427
55348,366,2022-12-29 23:59:59,Pix - Realizado,-186
61873,366,2022-12-29 23:59:59,Pix - Realizado,-539
63056,366,2022-12-29 23:59:59,Pix - Realizado,-182
64424,366,2022-12-29 23:59:59,Pix - Realizado,-704
66829,366,2022-12-29 23:59:59,Pix - Realizado,-230
68492,366,2022-12-29 23:59:59,Pix - Realizado,-444
69193,366,2022-12-29 23:59:59,Pix - Realizado,-1141
69305,366,2022-12-29 23:59:59,Pix - Realizado,-348
69851,366,2022-12-29 23:59:59,Pix - Realizado,-484
69953,366,2022-12-29 23:59:59,Pix - Realizado,-113
33788,622,2021-10-19 00:16:53,Pix - Realizado,-549
38673,622,2022-02-02 00:11:15,Pix - Realizado,-140
46850,622,2022-11-30 13:53:33,Pix - Realizado,-684
46968,622,2022-12-01 14:11:42,Pix - Realizado,-1482
48993,622,2022-12-03 23:54:20,Pix - Realizado,-783
54388,622,2022-12-14 06:47:10,Pix - Realizado,-237
58739,622,2022-12-15 16:03:11,Pix - Realizado,-716
61891,622,2022-12-27 09:36:28,Pix - Realizado,-400
62621,622,2022-12-29 18:37:12,Pix - Realizado,-374
63798,622,2022-12-29 22:52:29,Pix - Realizado,-403
64044,622,2022-12-29 23:56:44,Pix - Realizado,-400
64320,622,2022-12-29 23:59:02,Pix - Realizado,-576
64922,622,2022-12-29 23:59:21,Pix - Realizado,-419
65522,622,2022-12-29 23:59:24,Pix - Realizado,-433
66413,622,2022-12-29 23:59:49,Pix - Realizado,-399
68987,622,2022-12-29 23:59:58,Pix - Realizado,-1195
69266,622,2022-12-30 00:00:00,Pix - Realizado,-109
46101,878,2020-11-26 12:44:48,Pix - Realizado,-276
49492,878,2020-11-28 03:07:30,Pix - Realizado,-932
49970,878,2020-12-07 13:33:24,Pix - Realizado,-479
51101,878,2020-12-08 21:00:16,Pix - Realizado,-198
56155,878,2020-12-11 00:27:56,Pix - Realizado,-102
60259,878,2021-02-20 17:39:46,Pix - Realizado,-45
61567,878,2021-02-22 01:50:47,Pix - Realizado,-44
67888,878,2021-03-11 13:45:10,Pix - Realizado,-120
3894,111,2022-02-02 09:33:12,Pix - Realizado,-635
4446,111,2022-02-04 01:12:42,Pix - Realizado,-207
4498,111,2022-02-05 23:07:14,Pix - Realizado,-255
8086,111,2022-02-10 18:09:46,Pix - Realizado,-114
8565,111,2022-02-12 04:42:05,Pix - Realizado,-21
16407,111,2022-05-01 22:36:24,Pix - Realizado,-99
16562,111,2022-05-13 11:01:41,Pix - Realizado,-578
17442,111,2022-05-13 19:10:05,Pix - Realizado,-274
25716,111,2022-10-27 21:17:26,Pix - Realizado,-308
27038,111,2022-11-04 10:12:50,Pix - Realizado,-306
29764,111,2022-11-09 14:45:30,Pix - Realizado,-429
34003,111,2022-12-28 21:14:27,Pix - Realizado,-624
38749,111,2022-12-29 23:52:30,Pix - Realizado,-787
39075,111,2022-12-29 23:56:39,Pix - Realizado,-665
39762,111,2022-12-29 23:59:09,Pix - Realizado,-224
41657,111,2022-12-29 23:59:32,Pix - Realizado,-747
44440,111,2022-12-29 23:59:56,Pix - Realizado,-175
46626,111,2022-12-29 23:59:56,Pix - Realizado,-211
48713,111,2022-12-30 00:00:00,Pix - Realizado,-107
49310,111,2022-12-30 00:00:00,Pix - Realizado,-44
50319,111,2022-12-30 00:00:00,Pix - Realizado,-395
52383,111,2022-12-30 00:00:00,Pix - Realizado,-563
54479,111,2022-12-30 00:00:00,Pix - Realizado,-190
60807,111,2022-12-30 00:00:00,Pix - Realizado,-658
61590,111,2022-12-30 00:00:00,Pix - Realizado,-116
62650,111,2022-12-30 00:00:00,Pix - Realizado,-268
66440,111,2022-12-30 00:00:00,Pix - Realizado,-711
67063,111,2022-12-30 00:00:00,Pix - Realizado,-144
68644,111,2022-12-30 00:00:00,Pix - Realizado,-164
63697,367,2021-10-26 05:15:39,Pix - Realizado,-2025
64156,367,2021-10-27 12:05:32,Pix - Realizado,-85
66191,367,2021-10-27 12:19:51,Pix - Realizado,-1408
69936,367,2021-11-04 04:59:50,Pix - Realizado,-284
18646,623,2021-03-15 00:15:55,Pix - Realizado,-77
29337,623,2021-05-21 11:49:03,Pix - Realizado,-584
31939,623,2021-06-19 06:05:22,Pix - Realizado,-116
32306,623,2021-06-19 11:20:01,Pix - Realizado,-387
37608,623,2021-06-25 15:36:36,Pix - Realizado,-1250
38968,623,2021-06-25 20:41:17,Pix - Realizado,-2485
44394,623,2021-06-27 04:44:15,Pix - Realizado,-713
48159,623,2021-06-28 14:50:58,Pix - Realizado,-79
48244,623,2021-06-28 19:13:14,Pix - Realizado,-308
49571,623,2021-07-14 00:36:23,Pix - Realizado,-804
50415,623,2021-07-17 01:02:30,Pix - Realizado,-920
54946,623,2021-08-06 19:23:22,Pix - Realizado,-233
55584,623,2021-08-06 19:25:26,Pix - Realizado,-242
61369,623,2021-09-28 13:17:02,Pix - Realizado,-884
63973,623,2021-09-28 18:03:35,Pix - Realizado,-492
67160,623,2021-10-29 20:19:06,Pix - Realizado,-543
70189,623,2021-10-30 14:29:27,Pix - Realizado,-170
10155,112,2021-08-10 14:55:23,Pix - Realizado,-640
15514,112,2021-09-26 19:22:05,Pix - Realizado,-835
28887,112,2022-12-20 10:59:09,Pix - Realizado,-264
32030,112,2022-12-23 19:28:23,Pix - Realizado,-688
42174,112,2022-12-29 23:52:42,Pix - Realizado,-939
42193,112,2022-12-29 23:59:06,Pix - Realizado,-620
44423,112,2022-12-29 23:59:44,Pix - Realizado,-104
49229,112,2022-12-29 23:59:58,Pix - Realizado,-290
56635,112,2022-12-30 00:00:00,Pix - Realizado,-208
58183,112,2022-12-30 00:00:00,Pix - Realizado,-75
59910,112,2022-12-30 00:00:00,Pix - Realizado,-339
62157,112,2022-12-30 00:00:00,Pix - Realizado,-145
66494,112,2022-12-30 00:00:00,Pix - Realizado,-811
71984,112,2022-12-30 00:00:00,Pix - Realizado,-380
23520,368,2021-12-24 12:05:59,Pix - Realizado,-445
25707,368,2021-12-25 02:45:18,Pix - Realizado,-405
36536,368,2022-02-25 13:25:17,Pix - Realizado,-136
37413,368,2022-05-27 21:51:14,Pix - Realizado,-357
37550,368,2022-06-03 03:53:52,Pix - Realizado,-149
40979,368,2022-10-03 07:35:30,Pix - Realizado,-206
42358,368,2022-10-05 01:50:36,Pix - Realizado,-121
46021,368,2022-10-27 19:56:04,Pix - Realizado,-207
58236,368,2022-12-29 23:57:44,Pix - Realizado,-823
58818,368,2022-12-29 23:58:42,Pix - Realizado,-684
60420,368,2022-12-29 23:59:34,Pix - Realizado,-247
60527,368,2022-12-29 23:59:54,Pix - Realizado,-1151
61133,368,2022-12-29 23:59:59,Pix - Realizado,-1245
61146,368,2022-12-29 23:59:59,Pix - Realizado,-340
63665,368,2022-12-29 23:59:59,Pix - Realizado,-978
67215,368,2022-12-29 23:59:59,Pix - Realizado,-777
55375,624,2021-08-14 08:36:51,Pix - Realizado,-273
58624,624,2021-09-12 05:21:54,Pix - Realizado,-120
59998,624,2021-09-17 05:11:45,Pix - Realizado,-234
63473,624,2021-10-09 08:34:04,Pix - Realizado,-193
63705,624,2021-10-12 17:48:37,Pix - Realizado,-255
64337,624,2022-02-05 10:34:14,Pix - Realizado,-568
32779,880,2021-09-06 08:28:44,Pix - Realizado,-167
39221,880,2021-10-08 19:36:19,Pix - Realizado,-870
41150,880,2021-10-08 21:26:32,Pix - Realizado,-717
42735,880,2021-12-01 05:36:52,Pix - Realizado,-1274
42910,880,2022-02-21 00:12:27,Pix - Realizado,-244
44911,880,2022-02-25 06:03:02,Pix - Realizado,-1563
45893,880,2022-03-22 21:46:06,Pix - Realizado,-661
50453,880,2022-11-10 02:41:13,Pix - Realizado,-1002
54227,880,2022-12-26 03:04:06,Pix - Realizado,-152
62071,880,2022-12-29 23:59:37,Pix - Realizado,-341
62577,880,2022-12-29 23:59:58,Pix - Realizado,-337
63292,880,2022-12-30 00:00:00,Pix - Realizado,-256
12287,113,2022-03-12 11:50:37,Pix - Realizado,-419
15757,113,2022-07-11 13:09:44,Pix - Realizado,-510
16297,113,2022-07-28 16:45:03,Pix - Realizado,-1531
17894,113,2022-11-10 07:11:22,Pix - Realizado,-877
18136,113,2022-11-10 20:09:48,Pix - Realizado,-445
18815,113,2022-12-28 14:36:39,Pix - Realizado,-1387
20045,113,2022-12-28 14:57:29,Pix - Realizado,-416
22692,113,2022-12-29 02:08:34,Pix - Realizado,-1170
